index,etc_pass,lon,lat,koppen,year_length_layer1,year_length_layer2,year_length_layer3,year_length_layer4,year_length_layer5,network
SOILSCAPE#node1406.csv,0,-109.94419,31.7368,7.0,,,,,,SOILSCAPE
SOILSCAPE#node1407.csv,0,-109.94658,31.73673,7.0,,,,,,SOILSCAPE
SOILSCAPE#node1408.csv,0,-109.94675,31.73712,7.0,,,,,,SOILSCAPE
SOILSCAPE#node1409.csv,0,-109.94663,31.73791,7.0,,,,,,SOILSCAPE
SOILSCAPE#node1500.csv,0,-110.05152,31.74397,7.0,,,,,,SOILSCAPE
SOILSCAPE#node1501.csv,0,-110.05267,31.74245,7.0,,,,,,SOILSCAPE
SOILSCAPE#node1502.csv,0,-110.05256,31.74273,7.0,,,,,,SOILSCAPE
SOILSCAPE#node1503.csv,0,-110.05262,31.74302,7.0,,,,,,SOILSCAPE
SOILSCAPE#node1504.csv,0,-110.05278,31.74269,7.0,,,,,,SOILSCAPE
SOILSCAPE#node1505.csv,0,-110.05231,31.74446,7.0,,,,,,SOILSCAPE
SOILSCAPE#node1506.csv,0,-110.05297,31.74405,7.0,,,,,,SOILSCAPE
SOILSCAPE#node1507.csv,1,-110.05318,31.74298,7.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node200.csv,0,-83.66433,42.29896,25.0,,,,,,SOILSCAPE
SOILSCAPE#node204.csv,0,-83.66459,42.29771,25.0,,,,,,SOILSCAPE
SOILSCAPE#node207.csv,0,-83.66545,42.29875,25.0,,,,,,SOILSCAPE
SOILSCAPE#node208.csv,0,-83.66424,42.29796,25.0,,,,,,SOILSCAPE
SOILSCAPE#node210.csv,0,-83.66426,42.299,25.0,,,,,,SOILSCAPE
SOILSCAPE#node211.csv,0,-83.66524,42.29834,25.0,,,,,,SOILSCAPE
SOILSCAPE#node214.csv,0,-83.66586,42.29783,25.0,,,,,,SOILSCAPE
SOILSCAPE#node217.csv,0,-83.6638,42.29825,25.0,,,,,,SOILSCAPE
SOILSCAPE#node219.csv,0,-83.66537,42.29915,25.0,,,,,,SOILSCAPE
SOILSCAPE#node222.csv,0,-83.667,42.29734,25.0,,,,,,SOILSCAPE
SOILSCAPE#node230.csv,0,-83.66378,42.298,25.0,,,,,,SOILSCAPE
SOILSCAPE#node401.csv,1,-120.96542,38.43192,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node402.csv,0,-120.96483,38.43189,8.0,,,,,,SOILSCAPE
SOILSCAPE#node403.csv,1,-120.96547,38.43225,8.0,1.0,1.0,,1.0,,SOILSCAPE
SOILSCAPE#node404.csv,1,-120.96486,38.43228,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node405.csv,1,-120.96442,38.43231,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node406.csv,1,-120.96489,38.43256,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node408.csv,1,-120.96692,38.43278,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node409.csv,0,-120.96697,38.43322,8.0,,,,,,SOILSCAPE
SOILSCAPE#node410.csv,1,-120.96694,38.43375,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node411.csv,0,-120.96622,38.43078,8.0,,,,,,SOILSCAPE
SOILSCAPE#node412.csv,1,-120.96664,38.43092,8.0,1.0,1.0,,1.0,,SOILSCAPE
SOILSCAPE#node413.csv,1,-120.96786,38.43064,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node414.csv,1,-120.9675,38.43003,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node415.csv,1,-120.96669,38.43064,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node416.csv,1,-120.967,38.43058,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node417.csv,1,-120.96736,38.43081,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node418.csv,0,-120.96808,38.43078,8.0,,,,,,SOILSCAPE
SOILSCAPE#node419.csv,1,-120.96736,38.43033,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node420.csv,1,-120.96786,38.43031,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node501.csv,1,-120.78846,38.14956,8.0,1.0,,1.0,,,SOILSCAPE
SOILSCAPE#node502.csv,1,-120.78742,38.14887,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node503.csv,0,-120.78625,38.14879,8.0,,,,,,SOILSCAPE
SOILSCAPE#node504.csv,1,-120.78587,38.14914,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node505.csv,0,-120.78559,38.14956,8.0,,,,,,SOILSCAPE
SOILSCAPE#node506.csv,1,-120.78547,38.15018,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node507.csv,1,-120.78858,38.14868,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node508.csv,1,-120.78728,38.1481,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node509.csv,0,-120.78558,38.14791,8.0,,,,,,SOILSCAPE
SOILSCAPE#node510.csv,1,-120.78517,38.14805,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node511.csv,1,-120.788,38.14878,8.0,1.0,,1.0,,,SOILSCAPE
SOILSCAPE#node512.csv,1,-120.78649,38.1482,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node513.csv,1,-120.78554,38.14846,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node514.csv,1,-120.78932,38.14806,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node515.csv,0,-120.78754,38.1476,8.0,,,,,,SOILSCAPE
SOILSCAPE#node516.csv,1,-120.78764,38.14599,8.0,1.0,,1.0,,,SOILSCAPE
SOILSCAPE#node517.csv,1,-120.78844,38.147,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node518.csv,0,-120.78686,38.14594,8.0,1.0,,1.0,,,SOILSCAPE
SOILSCAPE#node701.csv,1,-120.80366,38.17225,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node702.csv,1,-120.80694,38.17339,8.0,1.0,,1.0,,,SOILSCAPE
SOILSCAPE#node703.csv,1,-120.80639,38.17353,8.0,1.0,,1.0,,,SOILSCAPE
SOILSCAPE#node704.csv,1,-120.80656,38.17322,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node706.csv,1,-120.80504,38.17293,8.0,1.0,,1.0,,,SOILSCAPE
SOILSCAPE#node707.csv,1,-120.80622,38.17231,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node708.csv,1,-120.80617,38.17172,8.0,1.0,,1.0,,,SOILSCAPE
SOILSCAPE#node709.csv,0,-120.80663,38.17216,8.0,,,,,,SOILSCAPE
SOILSCAPE#node710.csv,1,-120.80498,38.17188,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node712.csv,0,-120.80425,38.17261,8.0,,,,,,SOILSCAPE
SOILSCAPE#node713.csv,1,-120.80475,38.17243,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node801.csv,0,-120.79779,38.50659,8.0,,,,,,SOILSCAPE
SOILSCAPE#node802.csv,0,-120.79735,38.50719,8.0,,,,,,SOILSCAPE
SOILSCAPE#node803.csv,0,-120.79829,38.50725,8.0,,,,,,SOILSCAPE
SOILSCAPE#node804.csv,0,-120.79675,38.50733,8.0,,,,,,SOILSCAPE
SOILSCAPE#node805.csv,0,-120.79652,38.50689,8.0,,,,,,SOILSCAPE
SOILSCAPE#node806.csv,0,-120.79511,38.50656,8.0,,,,,,SOILSCAPE
SOILSCAPE#node807.csv,0,-120.79488,38.50718,8.0,,,,,,SOILSCAPE
SOILSCAPE#node808.csv,0,-120.79684,38.50657,8.0,,,,,,SOILSCAPE
SOILSCAPE#node809.csv,0,-120.79697,38.50623,8.0,,,,,,SOILSCAPE
SOILSCAPE#node810.csv,0,-120.79557,38.50623,8.0,,,,,,SOILSCAPE
SOILSCAPE#node811.csv,0,-120.79559,38.50591,8.0,,,,,,SOILSCAPE
SOILSCAPE#node812.csv,0,-120.7966,38.50571,8.0,,,,,,SOILSCAPE
SOILSCAPE#node813.csv,0,-120.79608,38.50561,8.0,,,,,,SOILSCAPE
SOILSCAPE#node815.csv,0,-120.79755,38.50565,8.0,,,,,,SOILSCAPE
SOILSCAPE#node816.csv,0,-120.79788,38.50514,8.0,,,,,,SOILSCAPE
SOILSCAPE#node817.csv,0,-120.79679,38.50528,8.0,,,,,,SOILSCAPE
SOILSCAPE#node818.csv,0,-120.79748,38.50478,8.0,,,,,,SOILSCAPE
SOILSCAPE#node819.csv,0,-120.79812,38.50573,8.0,,,,,,SOILSCAPE
SOILSCAPE#node820.csv,0,-120.79897,38.50653,8.0,,,,,,SOILSCAPE
SOILSCAPE#node821.csv,0,-120.79909,38.50568,8.0,,,,,,SOILSCAPE
SOILSCAPE#node825.csv,0,-120.79798,38.50438,8.0,,,,,,SOILSCAPE
SOILSCAPE#node827.csv,0,-120.79448,38.50799,8.0,,,,,,SOILSCAPE
SOILSCAPE#node828.csv,0,-120.79403,38.50612,8.0,,,,,,SOILSCAPE
SOILSCAPE#node900.csv,1,-120.90566,38.39333,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node901.csv,1,-120.90609,38.39311,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node902.csv,1,-120.90547,38.39351,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node903.csv,0,-120.90485,38.39343,8.0,,,,,,SOILSCAPE
SOILSCAPE#node904.csv,0,-120.90524,38.39322,8.0,,,,,,SOILSCAPE
SOILSCAPE#node905.csv,0,-120.90474,38.39306,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node906.csv,1,-120.90612,38.39268,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node907.csv,0,-120.90575,38.39261,8.0,,,,,,SOILSCAPE
SOILSCAPE#node908.csv,1,-120.90546,38.39277,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node909.csv,1,-120.90436,38.39254,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node910.csv,1,-120.90538,38.3924,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node911.csv,1,-120.90555,38.39205,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node912.csv,1,-120.9047,38.39206,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node913.csv,1,-120.90536,38.39225,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node914.csv,1,-120.90571,38.39148,8.0,1.0,,1.0,1.0,,SOILSCAPE
SOILSCAPE#node915.csv,0,-120.90613,38.39125,8.0,,,,,,SOILSCAPE
SOILSCAPE#node916.csv,0,-120.90583,38.39097,8.0,,,,,,SOILSCAPE
STEMS#CAN-CT-NT.csv,0,8.62641,44.68253,8.0,,,,,,STEMS
STEMS#CAN-CT-T.csv,0,8.62639,44.68253,8.0,,,,,,STEMS
STEMS#CAN-GC-NT.csv,0,8.6267,44.68278,8.0,,,,,,STEMS
STEMS#CAN-GC-T.csv,0,8.62669,44.68277,8.0,,,,,,STEMS
"SWEX_POLAND#MarshBubnow,Polesie.csv",0,23.279,51.375,26.0,,,,,,SWEX_POLAND
SWEX_POLAND#P1.csv,0,23.10283,51.4824,26.0,,,,,,SWEX_POLAND
SWEX_POLAND#P3.csv,0,23.12755,51.4608,26.0,,,,,,SWEX_POLAND
SWEX_POLAND#P4.csv,0,23.13518,51.45345,26.0,,,,,,SWEX_POLAND
"SWEX_POLAND#Trzebieszow,Podlasie.csv",0,22.565,51.987,26.0,,,,,,SWEX_POLAND
TAHMO#ApakopeKayove.csv,0,29.34936,-1.88079,15.0,,,,,,TAHMO
"TAHMO#AtebubuSHS,Atebubu.csv",0,-0.97168,7.74029,3.0,,,,,,TAHMO
TAHMO#BaseTitaniumDam.csv,0,39.43056,-4.40624,3.0,,,,,,TAHMO
TAHMO#BiaSHTSDebiso.csv,0,-3.09725,6.66462,3.0,,,,,,TAHMO
"TAHMO#BimbillaSHS,Bimbilla.csv",0,0.05191,8.86232,3.0,,,,,,TAHMO
"TAHMO#BongoSHS,Bongo.csv",0,-0.81012,10.9132,3.0,,,,,,TAHMO
"TAHMO#BuiPowerAuthority,Bui.csv",0,-2.25272,8.24704,3.0,,,,,,TAHMO
TAHMO#CollegedeRushaki.csv,0,30.09317,-1.45486,3.0,,,,,,TAHMO
TAHMO#CoteDIvoireMeteoOffice.csv,0,-3.93513,5.25891,2.0,,,,,,TAHMO
"TAHMO#CSIR-SARI,Nyankpala-Tamale.csv",1,-1.00191,9.40082,3.0,1.0,1.0,,,1.0,TAHMO
"TAHMO#CSIR-SARI,Tanina.csv",0,-2.46211,9.88575,3.0,,,,,,TAHMO
"TAHMO#DaffiamaSHS,Daffiama.csv",0,-2.55448,10.42496,3.0,,,,,,TAHMO
TAHMO#DedanKimathiUniversityofTechnology.csv,0,36.96573,-0.40389,15.0,,,,,,TAHMO
TAHMO#DwaEstate.csv,0,38.04077,-2.38855,6.0,,,,,,TAHMO
TAHMO#ESKigoma.csv,0,29.79415,-2.25891,3.0,,,,,,TAHMO
TAHMO#ESMibiliziA.csv,0,28.9546,-2.57095,9.0,,,,,,TAHMO
TAHMO#ESNyange.csv,0,29.5918,-2.06201,3.0,,,,,,TAHMO
TAHMO#FedPolyIle-Oluji.csv,0,5.24141,7.23623,3.0,,,,,,TAHMO
"TAHMO#GbewaaCollegeofEducation,Pusiga.csv",0,-0.11478,11.06886,3.0,,,,,,TAHMO
TAHMO#GgabaDemonstrationPrimarySchool-KCCA.csv,0,32.6272,0.26506,1.0,,,,,,TAHMO
TAHMO#GSMarieReineRwanza.csv,0,29.68943,-1.54827,15.0,,,,,,TAHMO
TAHMO#GSStPierreNkombo.csv,0,28.90034,-2.40513,3.0,,,,,,TAHMO
"TAHMO#HanSHS,Han.csv",0,-2.46477,10.67041,3.0,,,,,,TAHMO
TAHMO#ImurtottPrimaryschool.csv,0,37.38735,-2.88283,12.0,,,,,,TAHMO
TAHMO#IPRCMusanze.csv,0,29.6365,-1.56244,15.0,,,,,,TAHMO
TAHMO#IrbaanPrimary.csv,0,35.28793,-1.46418,3.0,,,,,,TAHMO
TAHMO#JuabosoSHS.csv,0,-2.82625,6.34518,3.0,,,,,,TAHMO
"TAHMO#KajajiSHS,Kajaji.csv",0,-0.21264,7.78199,3.0,,,,,,TAHMO
TAHMO#KenyaMeteorologicalDepartment.csv,0,36.7602,-1.30184,15.0,,,,,,TAHMO
TAHMO#KibaaleBridge-RakaiCHAI.csv,0,31.34539,-0.77946,3.0,,,,,,TAHMO
TAHMO#KibabiiUniversity.csv,0,34.52089,0.62025,2.0,,,,,,TAHMO
TAHMO#KibandaHydromet.csv,0,31.36606,-0.85967,3.0,,,,,,TAHMO
TAHMO#KibisiSecondarySchool.csv,0,34.86532,0.69768,3.0,,,,,,TAHMO
TAHMO#KisasiPrimarySchool-KCCA.csv,0,32.59785,0.37639,1.0,,,,,,TAHMO
TAHMO#KitabiCollege.csv,0,29.41665,-2.52766,9.0,,,,,,TAHMO
"TAHMO#KNUSTFarm,Kumasi.csv",0,-1.51909,6.69099,3.0,,,,,,TAHMO
"TAHMO#KpandaiSHS,Kpandai.csv",0,-0.02853,8.47606,3.0,,,,,,TAHMO
TAHMO#KyambogoPrimarySchool-KCCA.csv,0,32.62917,0.3551,1.0,,,,,,TAHMO
TAHMO#LariakSecondarySchool.csv,0,36.37726,0.4023,9.0,,,,,,TAHMO
TAHMO#LongisaHighSchool.csv,0,35.39565,-0.85472,15.0,,,,,,TAHMO
TAHMO#MagomanoSecondarySchool.csv,0,36.5811,-0.6068,15.0,,,,,,TAHMO
TAHMO#MahaliMzuri.csv,0,35.22345,-1.27344,3.0,,,,,,TAHMO
TAHMO#MarariandaPrimary.csv,0,35.06718,-1.20328,15.0,,,,,,TAHMO
TAHMO#MaraTriangleAirstrip.csv,0,35.00869,-1.40424,3.0,,,,,,TAHMO
TAHMO#MasenoUniversity.csv,0,34.59691,-0.00271,1.0,,,,,,TAHMO
TAHMO#MateeteSubcountySembabule-CHAI.csv,0,31.48119,-0.2434,3.0,,,,,,TAHMO
TAHMO#MCS-FUTA-Akure.csv,0,5.13037,7.30764,3.0,,,,,,TAHMO
TAHMO#MengoSeniorSchool.csv,0,32.56168,0.31969,1.0,,,,,,TAHMO
TAHMO#MoiForcesAcademy.csv,0,36.16998,-0.28712,9.0,,,,,,TAHMO
TAHMO#MurungaruSecondarySchool.csv,0,36.4931,-0.58664,15.0,,,,,,TAHMO
TAHMO#NakivuboBluePrimarySchool.csv,0,32.57536,0.30805,1.0,,,,,,TAHMO
TAHMO#NDMA-TanaRiverHola.csv,0,40.02984,-1.4947,6.0,,,,,,TAHMO
"TAHMO#NotreDameSeminary,SHS,Navrongo.csv",0,-1.0711,10.88337,3.0,,,,,,TAHMO
TAHMO#NzukiniSecondarySchool.csv,0,37.5073,-0.99192,3.0,,,,,,TAHMO
TAHMO#OlderkesiSecondarySchool.csv,0,35.56528,-1.71137,9.0,,,,,,TAHMO
TAHMO#OleTipisGirlsSecondarySchool.csv,0,35.89234,-1.09468,9.0,,,,,,TAHMO
TAHMO#RakaiDistrictHQ.csv,0,31.40214,-0.70757,3.0,,,,,,TAHMO
TAHMO#SacredHeartSHSNsoatre.csv,0,-2.47607,7.41301,3.0,,,,,,TAHMO
TAHMO#SembabuleDistrictHQ-CHAI.csv,0,31.45801,-0.08901,3.0,,,,,,TAHMO
TAHMO#SenchuraSecondarySchool.csv,0,35.89911,-1.01291,9.0,,,,,,TAHMO
"TAHMO#St.PetersRCJHS,St.JohnsRCJHS,Tuna.csv",0,-2.43478,9.49418,3.0,,,,,,TAHMO
TAHMO#StJohnsNyamagwa.csv,0,34.80473,-0.79177,15.0,,,,,,TAHMO
TAHMO#UniversityofEmbu.csv,0,37.45623,-0.51665,3.0,,,,,,TAHMO
TAHMO#WalembellePolyClinic.csv,0,-1.96855,10.50105,3.0,,,,,,TAHMO
"TAHMO#WenchiMethodistSHS,Wenchi.csv",0,-2.10156,7.75559,3.0,,,,,,TAHMO
TERENO#Gevenich.csv,0,6.32355,50.9892,15.0,,,,,,TERENO
TERENO#Merzenhausen.csv,0,6.29747,50.9303,15.0,,,,,,TERENO
TERENO#Schoeneseiffen.csv,1,6.37559,50.5149,26.0,3.0,,3.0,1.0,2.0,TERENO
TERENO#Selhausen.csv,1,6.44954,50.8691,15.0,2.0,,2.0,2.0,,TERENO
TERENO#Wildenrath.csv,0,6.16918,51.13274,15.0,,,,,,TERENO
UDC_SMOS#Engersdorf.csv,0,12.63472,48.4525,26.0,,,,,,UDC_SMOS
UDC_SMOS#Erlbach.csv,0,12.82753,48.30709,26.0,,,,,,UDC_SMOS
UDC_SMOS#Frieding.csv,0,12.83278,48.33694,26.0,,,,,,UDC_SMOS
UDC_SMOS#Harbach.csv,0,12.61873,48.42523,26.0,,,,,,UDC_SMOS
UDC_SMOS#Karolinenfeld.csv,0,12.07806,47.86528,26.0,,,,,,UDC_SMOS
UDC_SMOS#Lochheim.csv,0,12.49667,48.27028,26.0,,,,,,UDC_SMOS
UDC_SMOS#Neusling.csv,1,12.87667,48.69472,26.0,1.0,1.0,1.0,1.0,,UDC_SMOS
UDC_SMOS#Rothenfeld.csv,0,11.22361,47.97056,26.0,,,,,,UDC_SMOS
UDC_SMOS#Steinbeissen.csv,1,12.73278,48.60889,26.0,1.0,1.0,1.0,1.0,,UDC_SMOS
UDC_SMOS#Wettlkam.csv,0,11.64861,47.91278,26.0,,,,,,UDC_SMOS
UMBRIA#C.Belfiore.csv,0,12.176,43.216,14.0,,,,,,UMBRIA
UMBRIA#C.Elceto.csv,0,12.222,43.222,14.0,,,,,,UMBRIA
UMBRIA#C.Rigone.csv,0,12.196,43.207,14.0,,,,,,UMBRIA
UMBRIA#Cerbara.csv,0,12.38,43.56,15.0,,,,,,UMBRIA
UMBRIA#Colorso.csv,0,12.199,43.224,14.0,,,,,,UMBRIA
UMBRIA#Ficulle.csv,0,12.06308,42.84331,8.0,,,,,,UMBRIA
UMBRIA#Foligno.csv,0,12.6876,42.8112,14.0,,,,,,UMBRIA
UMBRIA#Monterchi.csv,0,12.10665,43.4838,14.0,,,,,,UMBRIA
UMBRIA#Petrelle.csv,0,12.17,43.35,14.0,,,,,,UMBRIA
UMBRIA#PieveS.Stefano.csv,0,12.03577,43.64288,14.0,,,,,,UMBRIA
UMBRIA#S.Benedetto.csv,0,12.4638,43.45266,15.0,,,,,,UMBRIA
UMBRIA#Solomeo.csv,0,12.28385,43.08912,14.0,,,,,,UMBRIA
UMBRIA#Torre-Olmo.csv,0,12.7,43.32,14.0,,,,,,UMBRIA
UMSUOL#SanPietroCapofiume.csv,1,11.62263,44.65378,14.0,,,,,,UMSUOL
USCRN#Aberdeen-35-WNW.csv,1,-99.1296,45.7115,21.0,2.0,2.0,2.0,2.0,2.0,USCRN
USCRN#Arco-17-SW.csv,0,-113.556,43.4621,7.0,,,,,,USCRN
USCRN#Asheville-13-S.csv,1,-82.5567,35.4185,14.0,3.0,3.0,3.0,3.0,3.0,USCRN
USCRN#Asheville-8-SSW.csv,1,-82.6142,35.4945,14.0,2.0,3.0,3.0,2.0,2.0,USCRN
USCRN#Austin-33-NW.csv,1,-98.0846,30.6222,14.0,3.0,3.0,,,,USCRN
USCRN#Avondale-2-N.csv,1,-75.7861,39.8593,25.0,3.0,3.0,3.0,3.0,3.0,USCRN
USCRN#Baker-5-W.csv,1,-114.209,39.0118,7.0,2.0,3.0,,,,USCRN
USCRN#Batesville-8-WNW.csv,1,-91.7812,35.8201,14.0,3.0,3.0,3.0,3.0,3.0,USCRN
USCRN#Bedford-5-WNW.csv,1,-86.5707,38.8882,25.0,3.0,3.0,3.0,2.0,1.0,USCRN
USCRN#Blackville-3-W.csv,1,-81.3279,33.355,14.0,3.0,2.0,3.0,2.0,2.0,USCRN
USCRN#Boulder-14-W.csv,0,-105.5409,40.0354,27.0,,,,,,USCRN
USCRN#Bowling-Green-21-NNE.csv,1,-86.2325,37.2504,14.0,3.0,3.0,3.0,2.0,1.0,USCRN
USCRN#Brigham-City-28-WNW.csv,1,-112.5437,41.6163,7.0,2.0,2.0,2.0,2.0,2.0,USCRN
USCRN#Bronte-11-NNE.csv,1,-100.2495,32.0408,7.0,3.0,3.0,3.0,3.0,3.0,USCRN
USCRN#Brunswick-23-S.csv,0,-81.4596,30.8078,14.0,,,,,,USCRN
USCRN#Buffalo-13-ESE.csv,1,-103.3017,45.516,7.0,2.0,2.0,2.0,2.0,2.0,USCRN
USCRN#Cape-Charles-5-ENE.csv,0,-75.927,37.2907,14.0,,,,,,USCRN
USCRN#Champaign-9-SW.csv,1,-88.3729,40.0528,25.0,3.0,3.0,3.0,3.0,1.0,USCRN
USCRN#Charlottesville-2-SSE.csv,0,-78.4656,37.9975,14.0,,,,,,USCRN
USCRN#Chatham-1-SE.csv,1,-86.92,46.3345,26.0,2.0,2.0,2.0,2.0,2.0,USCRN
USCRN#Chillicothe-22-ENE.csv,1,-93.147,39.8668,25.0,3.0,3.0,3.0,1.0,1.0,USCRN
USCRN#Coos-Bay-8-SW.csv,0,-124.3186,43.2718,9.0,,,,,,USCRN
USCRN#Cortez-8-SE.csv,0,-108.5035,37.2553,7.0,,,,,,USCRN
USCRN#Corvallis-10-SSW.csv,1,-123.3257,44.4185,9.0,3.0,3.0,3.0,1.0,1.0,USCRN
USCRN#Coshocton-8-NNE.csv,1,-81.7829,40.3667,25.0,2.0,2.0,2.0,1.0,1.0,USCRN
USCRN#Crossville-7-NW.csv,1,-85.1345,36.0138,14.0,3.0,3.0,2.0,3.0,2.0,USCRN
USCRN#Darrington-21-NNE.csv,0,-121.446,48.5405,9.0,,,,,,USCRN
USCRN#Denio-52-WSW.csv,0,-119.6357,41.8484,7.0,,,,,,USCRN
USCRN#Des-Moines-17-E.csv,1,-93.2855,41.5562,25.0,3.0,3.0,3.0,2.0,2.0,USCRN
USCRN#Dillon-18-WSW.csv,1,-113.0057,45.158,7.0,2.0,2.0,,,,USCRN
USCRN#Dinosaur-2-E.csv,0,-108.9677,40.2446,7.0,,,,,,USCRN
USCRN#Durham-11-W.csv,1,-79.0931,35.9705,14.0,3.0,3.0,3.0,3.0,2.0,USCRN
USCRN#Durham-2-N.csv,1,-70.9277,43.1716,26.0,3.0,3.0,,,,USCRN
USCRN#Durham-2-SSW.csv,1,-70.9484,43.1092,26.0,2.0,2.0,,,,USCRN
USCRN#Edinburg-17-NNE.csv,0,-98.0633,26.5258,6.0,,,,,,USCRN
USCRN#Elgin-5-S.csv,0,-110.5087,31.5907,7.0,,,,,,USCRN
USCRN#Elkins-21-ENE.csv,0,-79.4743,39.013,26.0,,,,,,USCRN
USCRN#Everglades-City-5-NE.csv,0,-81.3183,25.8996,3.0,,,,,,USCRN
USCRN#Fairhope-3-NE.csv,1,-87.8757,30.5485,14.0,3.0,3.0,3.0,3.0,3.0,USCRN
USCRN#Fallbrook-5-NE.csv,1,-117.1904,33.4392,8.0,3.0,3.0,,,,USCRN
USCRN#Gadsden-19-N.csv,1,-85.9621,34.2851,14.0,3.0,3.0,3.0,3.0,3.0,USCRN
USCRN#Gaylord-9-SSW.csv,1,-84.7203,44.908,26.0,2.0,2.0,2.0,2.0,2.0,USCRN
USCRN#Goodridge-12-NNW.csv,0,-95.8744,48.3055,26.0,,,,,,USCRN
USCRN#Goodwell-2-E.csv,0,-101.595,36.5993,7.0,,,,,,USCRN
USCRN#Goodwell-2-SE.csv,0,-101.6097,36.5682,7.0,,,,,,USCRN
USCRN#Harrison-20-SSE.csv,0,-103.7363,42.4247,7.0,,,,,,USCRN
USCRN#Holly-Springs-4-N.csv,1,-89.4348,34.8223,14.0,3.0,3.0,3.0,3.0,2.0,USCRN
USCRN#Ithaca-13-E.csv,1,-76.2462,42.4401,26.0,2.0,2.0,2.0,2.0,2.0,USCRN
USCRN#Jamestown-38-WSW.csv,0,-99.4778,46.7702,22.0,,,,,,USCRN
USCRN#John-Day-35-WNW.csv,0,-119.6459,44.556,7.0,,,,,,USCRN
USCRN#Joplin-24-N.csv,0,-94.5829,37.4277,14.0,,,,,,USCRN
USCRN#Kenai-29-ENE.csv,0,-150.4508,60.7257,19.0,,,,,,USCRN
USCRN#Kingston-1-NW.csv,0,-71.5413,41.4911,25.0,,,,,,USCRN
USCRN#Kingston-1-W.csv,0,-71.5417,41.4782,25.0,,,,,,USCRN
USCRN#La-Junta-17-WSW.csv,0,-103.8224,37.8639,7.0,,,,,,USCRN
USCRN#Lafayette-13-SE.csv,0,-91.8731,30.0918,14.0,,,,,,USCRN
USCRN#Lander-11-SSE.csv,1,-108.6686,42.6754,7.0,2.0,2.0,,,,USCRN
USCRN#Las-Cruces-20-N.csv,0,-106.7414,32.6137,5.0,,,,,,USCRN
USCRN#Lewistown-42-WSW.csv,1,-110.2895,46.8847,26.0,2.0,2.0,2.0,2.0,2.0,USCRN
USCRN#Limestone-4-NNW.csv,0,-67.8833,46.9601,26.0,,,,,,USCRN
USCRN#Lincoln-11-SW.csv,0,-96.8541,40.6954,25.0,,,,,,USCRN
USCRN#Lincoln-8-ENE.csv,0,-96.5651,40.8484,25.0,,,,,,USCRN
USCRN#Los-Alamos-13-W.csv,0,-106.5214,35.8584,26.0,,,,,,USCRN
