Latitude,Longitude,StationID,US10cm_data_length,US20cm_data_length,US30cm_data_length,US40cm_data_length,smlp_R_US10cm,smlp_bias_US10cm,smlp_rmse_US10cm,smlp_ubrmse_US10cm,smlp_mpae_US10cm,smlp_mae_US10cm,era_R_US10cm,era_bias_US10cm,era_rmse_US10cm,era_ubrmse_US10cm,era_mpae_US10cm,era_mae_US10cm,esa_R_US10cm,esa_bias_US10cm,esa_rmse_US10cm,esa_ubrmse_US10cm,esa_mpae_US10cm,esa_mae_US10cm,gleam_R_US10cm,gleam_bias_US10cm,gleam_rmse_US10cm,gleam_ubrmse_US10cm,gleam_mpae_US10cm,gleam_mae_US10cm
-11.804261,-42.085144,290300301C,1163,966,,,0.4655045298530408,-0.0186051450008271,0.0418162239129984,0.0374492344626725,0.435508751375207,0.037197162140526,0.5446741954634303,0.0495224410333511,0.0771777511362998,0.0591940292981892,0.2713414703732513,0.0522048138372861,0.553142106576821,0.0691350773340863,0.0812311121436359,0.04264779785759,0.364548891694767,0.0700421225887922,0.5655670352286084,0.0665634024941824,0.0802545303898603,0.0448341733111528,0.3508342349135577,0.0669340309758648
-11.811728,-41.901164,290323501C,1228,803,,,0.4915476843927432,0.0005679123593524,0.0339424478320498,0.0339376964507539,0.2721009558715499,0.0264636396831322,0.502069810264936,0.1169088808741997,0.1291294647113918,0.0548336778758525,0.533276447335263,0.1169088808741997,0.4970045499421726,0.0478049924759434,0.0627090602112226,0.0405845897718548,0.3073428508320587,0.0483798791454863,0.5176659686996815,0.1073153964631451,0.1161740976167693,0.0444952428808813,0.5168234935572078,0.1073153964631451
-11.59186,-38.82188,290360701C,425,0,,,0.4854096648251621,0.0469289408797889,0.0575779564776006,0.0333600896287427,0.5273040565729906,0.051650252420363,0.7171407656101937,0.1068312630611507,0.1131026718660145,0.037138869341844,0.6884303495142091,0.1068312630611507,0.7646538828129065,0.1322039300416672,0.1351457745830224,0.0280446299526857,0.7323530717639212,0.1322039300416672,0.7926833870688448,0.1779476461693621,0.1803244820733084,0.0291813991746529,0.7860800576550357,0.1779476461693621
-13.258446,-43.54825,290390401C,139,1285,,,0.9321507639010902,0.0049344759943631,0.0296784303524836,0.0292653408462686,0.2823358190231548,0.0254070449203373,0.946667474523316,0.0966109892033232,0.1072793298325243,0.0466387325564374,0.5260193605994703,0.0966109892033232,0.9246607971726007,0.0546319574708406,0.0629267254122965,0.0312269433985912,0.3933584377879327,0.0546874083389831,0.9044844267888332,0.1436765833757139,0.1471064757869218,0.0315809215813869,0.629343637451707,0.1436765833757139
-14.375144,-40.490786,290395301C,759,759,,,0.7355601738126409,0.0273854813772171,0.0381841774702041,0.0266095249640826,0.2718656891436464,0.0311335176940568,0.7295187385239292,0.2288278488621347,0.2322434232755429,0.0396840426351829,0.7378695757807361,0.2288278488621347,0.7334387105896215,0.1409495578968151,0.1455116604191546,0.0361505940010912,0.6327958877485628,0.1409495578968151,0.7846467081820275,0.202823938519174,0.204365771978758,0.025056310982345,0.7154362437812478,0.202823938519174
-12.809794,-42.718255,290410001C,359,1159,,,0.7131319107851629,0.0179932777586895,0.054194640073847,0.0511204554775529,0.4128929149675922,0.0465441668989707,0.7255925155299037,0.097297744564517,0.1185025063366716,0.067646085701472,0.512546128636696,0.0977044159456305,0.7291500219737655,0.0562674199048001,0.074599917395731,0.0489808649648696,0.4347560790183563,0.0634685050902986,0.8328984525964724,0.1461320118021736,0.1514515783336542,0.0397871299091099,0.6320310817837027,0.1461320118021736
-11.995994,-42.624194,290450601C,424,751,,,0.6090226638497005,0.0666562501857204,0.0740880382154676,0.032341640616939,0.7854822581464782,0.0705159121067393,0.8507505943322865,0.148694286746819,0.1551055441363501,0.0441331951108006,0.8815369682700892,0.148694286746819,0.7566602398475241,0.1475913395262528,0.15278993590253,0.0395165915780394,0.8773308125437181,0.1475913395262528,0.7947003193230225,0.1685925412251423,0.1747270060593559,0.045892065650991,0.8905034251689862,0.1685925412251423
-12.6226,-39.23243,290485201C,1322,1322,,,0.5972208601118153,-0.0152732762693318,0.0226683496841504,0.0167505554953735,0.1838401100108043,0.0177881640145576,0.6265663843560164,0.1520530085540839,0.1584206169383014,0.044463180956424,0.5554437393879308,0.1520530085540839,0.62911642491534,0.044651279230007,0.0569198722119041,0.035300639027409,0.2632473866521704,0.0468294394152388,0.5889749983194724,0.1882238042057371,0.1921600352762285,0.0386946855224554,0.6131847789991487,0.1882238042057371
-14.498111,-42.259611,290500801C,458,762,,,0.7332281768749294,-0.0047723422788635,0.0245765536767303,0.0241087482005719,0.2535956501392305,0.0195499535524934,0.7647757287890943,0.0784200580772927,0.1008490670076775,0.0634100055785604,0.4293190762538862,0.0784200580772927,0.671362874896582,0.085070678314353,0.0982398761547072,0.0491330129142115,0.4607966943208279,0.085070678314353,0.6520123156729501,0.0985392246942331,0.1138073697339203,0.0569397804914339,0.5029128847886958,0.0985392246942331
-14.35305,-40.919583,290515601C,792,792,,,0.4528576809814826,-0.0300992572196031,0.0456582929847255,0.0343324108257373,0.5778280425689425,0.0369538207295852,0.5358618225211145,0.0665612434245518,0.0904206077683509,0.061200385480612,0.3368714470099258,0.0681677041781983,0.5425661618639425,0.0520918850197195,0.0653094017602871,0.0393923022096819,0.3019309086004256,0.0531605001471526,0.6232736993434391,0.1315906627844359,0.1380257243541284,0.0416533078090409,0.537103151278985,0.1315906627844359
-11.05124,-40.15281,290550301C,964,964,,,0.6289105594089844,0.0945674272383085,0.0996748889124426,0.0314973837839748,0.6804898765143277,0.0946920619923331,0.6458367112590583,0.2579013328530805,0.2612527566618798,0.041712172995853,0.8503182221628754,0.2579013328530805,0.5806646956764712,0.1366231162476015,0.1412661851689539,0.035920177880733,0.7520469019031489,0.1366231162476015,0.5660750651168597,0.1611840442408857,0.1656483841817406,0.0381980505284465,0.7782670183439578,0.1611840442408857
-11.857952,-41.700061,290620401C,486,486,,,0.6944188421432405,-0.000140683722513,0.0268114738528662,0.0268111047562973,0.1482992790560563,0.0208286042467124,0.7473806896091786,0.1689792134673474,0.1746090419651653,0.0439811658775605,0.5436122381392567,0.1689792134673474,0.8015068469561725,0.0627922195815621,0.0726270543651828,0.0364941938640123,0.2962661821120063,0.0631307940161818,0.8289500996155253,0.0650470559980549,0.0727322656971713,0.0325401748524777,0.3101699238188188,0.0651881880364451
-14.377305,-42.813527,290660001C,1053,1205,,,0.759419661812462,0.014257881412196,0.036855082551091,0.0339854369912097,0.3413236966523717,0.0319565730638872,0.7466378919787147,0.0985250659180275,0.1111399583962555,0.0514286081687007,0.5448320826199524,0.0988664957521162,0.759074452844471,0.0762626234749216,0.086846561654473,0.0415492181867062,0.484685045298281,0.0767769963077142,0.7063867507085971,0.1462776707200203,0.1523178842902242,0.0424685874897604,0.6451296721078374,0.1462831358539139
-15.510111,-41.151861,290670901C,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
-14.725138,-41.276972,290689901C,785,486,,,0.7378684841028098,-0.0540426810922371,0.0574440358638652,0.0194732092037185,0.6688560250593757,0.0542068389672228,0.7655706621681129,0.0221360885324384,0.0515721719719609,0.0465798508626805,0.1401299284282937,0.0298738216593868,0.7662620443279871,0.0283081420774533,0.0436707526903108,0.0332533266405183,0.1668714037940452,0.0322031790497782,0.8135713909730102,0.0838569143612055,0.0887875266492413,0.0291760655727804,0.366466162410255,0.0838569143612055
-12.754086,-39.438503,290730101C,1198,793,,,0.5210024414473489,-0.0340834067969387,0.0576249912162295,0.0464646208828279,0.4977531004067144,0.0466420958966118,0.7091311608847912,0.1324507005730329,0.1382998790183823,0.0397953320656076,0.5173847012326447,0.1324618936924229,0.4196970594821503,0.0427426207036847,0.0688072334554664,0.0539212736420051,0.3305076916579034,0.0576206197827082,0.6388810654114893,0.1667498038758539,0.1719109470073472,0.0418076142386433,0.5722317939824711,0.1667498038758539
-11.09634,-42.10714,290760801C,913,775,,,0.5971948894273407,-0.0009530806825067,0.032520774710898,0.0325068058260053,0.2369345083935884,0.0243071459711747,0.5711601964317822,0.0983797176684223,0.1098603763382242,0.048895126962283,0.4860282323701907,0.0987987234297788,0.577342195996965,0.0743376254378006,0.0873398487376141,0.0458493906369382,0.4155326918925606,0.0757412325768162,0.6428729627225394,0.0845195144336354,0.0923456417440772,0.0372044248581799,0.454486765903052,0.084902868787844
-8.98354,-39.11837,290770701C,542,542,,,0.5627844261940027,-0.1049996936700999,0.1118276248072642,0.038477032099935,1.4822905097363164,0.1049996936700999,0.5470552484994274,-0.0192704450055497,0.0458217103737101,0.041572576187437,0.2242551912324944,0.035918598470043,0.5769540780832055,-0.0136598591326642,0.0438357423635916,0.0416530978084818,0.217654137251353,0.0343008332360464,0.6336620773077722,-0.0037815095203819,0.037376329859831,0.0371845427501557,0.1777237507965791,0.0314009526224945
-10.51059,-38.31202,290780601C,474,0,,,0.5116922504507211,-0.0307807876754137,0.0478555362279704,0.0366428090864726,0.4721330025929877,0.03429679887803,0.5034636746958632,-0.0074714314173846,0.0441974637178454,0.0435613763747838,0.3397890250558965,0.0318979640245905,0.5725812424187928,0.0164117918945022,0.0387799273587706,0.035135962385611,0.2544211414205631,0.0306058919892524,0.5338905233887576,0.076051106403366,0.0867825029707317,0.0418022970264668,0.4238750961493325,0.0766727562776597
-14.359667,-44.530866,290810101C,609,428,,,0.6784831763599753,0.0591679590272923,0.0659664079161514,0.0291670978656556,0.5740710975786697,0.060168253161052,0.8224714327392223,0.1264253530182297,0.1391773025300965,0.0581975227459896,0.731463671060973,0.1264253530182297,0.7711141712772391,0.1142317819160615,0.1228279281594859,0.0451419974772183,0.7122094936074775,0.1142317819160615,0.8181229974145854,0.1904851921242475,0.1930794444017405,0.0315446260379373,0.8076544170580187,0.1904851921242475
